Orthogroup	Arachis_hypogaea	Brassica_napus	Capsicum_anuum	Prunus_persica	Solanum_lycopersicum	Total
OG0000771	2	0	5	1	16	24
OG0000772	1	0	21	0	2	24
OG0000773	2	7	7	3	5	24
OG0000774	2	8	2	7	5	24
OG0000775	4	14	3	1	2	24
OG0000776	2	6	6	7	3	24
OG0000777	1	5	9	6	3	24
OG0000778	0	24	0	0	0	24
OG0000779	0	24	0	0	0	24
OG0000780	0	24	0	0	0	24
OG0000781	0	2	11	0	11	24
OG0000782	0	24	0	0	0	24
OG0000783	0	24	0	0	0	24
OG0000784	0	24	0	0	0	24
OG0000785	0	1	22	0	1	24
OG0000786	0	23	0	0	1	24
OG0000787	0	4	1	19	0	24
OG0000788	0	0	10	0	14	24
OG0000789	0	0	21	0	3	24
OG0000790	0	0	3	1	20	24
OG0000791	0	0	1	0	23	24
OG0000792	0	0	0	24	0	24
OG0000793	0	0	0	24	0	24
OG0000794	0	0	0	0	24	24
OG0000795	0	0	0	0	24	24
OG0000796	0	0	0	0	24	24
OG0000797	0	0	0	0	24	24
OG0000798	23	0	0	0	0	23
OG0000799	5	2	7	4	5	23
OG0000800	8	4	2	6	3	23
OG0000801	23	0	0	0	0	23
OG0000802	6	11	2	2	2	23
OG0000803	23	0	0	0	0	23
OG0000804	16	3	2	1	1	23
OG0000805	1	11	4	4	3	23
OG0000806	4	5	11	1	2	23
OG0000807	6	10	3	1	3	23
OG0000808	19	2	0	1	1	23
OG0000809	11	6	2	2	2	23
OG0000810	23	0	0	0	0	23
OG0000811	4	6	5	3	5	23
OG0000812	8	8	2	2	3	23
OG0000813	4	7	5	2	5	23
OG0000814	2	14	2	2	3	23
OG0000815	5	2	6	3	7	23
OG0000816	23	0	0	0	0	23
OG0000817	3	2	17	0	1	23
OG0000818	6	11	2	2	2	23
OG0000819	16	4	1	1	1	23
OG0000820	7	7	3	3	3	23
OG0000821	8	8	1	3	3	23
OG0000822	4	14	1	2	2	23
OG0000823	3	9	3	5	3	23
OG0000824	10	7	1	2	3	23
OG0000825	2	11	4	2	4	23
OG0000826	1	20	1	1	0	23
OG0000827	4	8	3	2	6	23
OG0000828	4	6	5	4	4	23
OG0000829	6	8	3	1	5	23
OG0000830	4	14	2	1	2	23
OG0000831	2	3	8	5	5	23
OG0000832	6	0	11	4	2	23
OG0000833	7	0	11	0	5	23
OG0000834	6	3	6	3	5	23
OG0000835	4	12	2	2	3	23
OG0000836	6	4	6	3	4	23
OG0000837	4	14	1	2	2	23
OG0000838	4	11	3	2	3	23
OG0000839	13	6	1	2	1	23
OG0000840	5	2	15	0	1	23
OG0000841	2	0	2	2	17	23
OG0000842	5	11	2	2	3	23
OG0000843	3	12	1	6	1	23
OG0000844	2	13	3	2	3	23
OG0000845	6	4	5	3	5	23
OG0000846	6	6	6	2	3	23
OG0000847	7	6	4	3	3	23
OG0000848	20	0	2	1	0	23
OG0000849	4	0	2	16	1	23
OG0000850	1	3	9	9	1	23
OG0000851	1	7	10	4	1	23
OG0000852	0	23	0	0	0	23
OG0000853	0	23	0	0	0	23
OG0000854	0	23	0	0	0	23
OG0000855	0	23	0	0	0	23
OG0000856	0	23	0	0	0	23
OG0000857	0	23	0	0	0	23
OG0000858	0	23	0	0	0	23
OG0000859	0	5	11	1	6	23
OG0000860	0	1	22	0	0	23
OG0000861	0	0	22	0	1	23
OG0000862	0	0	21	0	2	23
OG0000863	0	0	19	0	4	23
OG0000864	0	0	2	0	21	23
OG0000865	0	0	9	0	14	23
OG0000866	0	0	1	0	22	23
OG0000867	0	0	4	0	19	23
OG0000868	0	0	1	21	1	23
OG0000869	0	0	0	0	23	23
OG0000870	0	0	0	0	23	23
OG0000871	0	0	0	0	23	23
OG0000872	0	0	0	0	23	23
OG0000873	21	0	1	0	0	22
OG0000874	21	0	0	0	1	22
OG0000875	8	11	1	1	1	22
OG0000876	17	3	1	1	0	22
OG0000877	18	2	1	1	0	22
OG0000878	22	0	0	0	0	22
OG0000879	3	12	2	4	1	22
OG0000880	8	6	2	3	3	22
OG0000881	6	6	4	2	4	22
OG0000882	6	12	1	2	1	22
OG0000883	6	6	3	3	4	22
OG0000884	6	4	5	2	5	22
OG0000885	8	4	4	3	3	22
OG0000886	22	0	0	0	0	22
OG0000887	22	0	0	0	0	22
OG0000888	11	4	3	1	3	22
OG0000889	8	8	1	3	2	22
OG0000890	22	0	0	0	0	22
OG0000891	22	0	0	0	0	22
OG0000892	9	2	4	3	4	22
OG0000893	4	0	15	0	3	22
OG0000894	8	6	3	2	3	22
OG0000895	22	0	0	0	0	22
OG0000896	22	0	0	0	0	22
OG0000897	8	5	3	3	3	22
OG0000898	7	10	2	2	1	22
OG0000899	9	4	3	3	3	22
OG0000900	2	13	3	1	3	22
OG0000901	4	5	5	3	5	22
OG0000902	2	4	4	11	1	22
OG0000903	5	2	1	13	1	22
OG0000904	6	10	3	1	2	22
OG0000905	4	8	5	2	3	22
OG0000906	3	17	1	1	0	22
OG0000907	4	11	3	2	2	22
OG0000908	3	9	3	3	4	22
OG0000909	7	6	4	2	3	22
OG0000910	4	6	6	3	3	22
OG0000911	5	2	4	7	4	22
OG0000912	7	6	1	5	3	22
OG0000913	4	8	4	3	3	22
OG0000914	4	8	4	4	2	22
OG0000915	22	0	0	0	0	22
OG0000916	6	1	3	11	1	22
OG0000917	22	0	0	0	0	22
OG0000918	9	5	4	2	2	22
OG0000919	6	12	2	1	1	22
OG0000920	4	0	16	0	2	22
OG0000921	7	9	3	2	1	22
OG0000922	6	6	4	2	4	22
OG0000923	3	6	5	3	5	22
OG0000924	4	9	3	3	3	22
OG0000925	8	5	3	3	3	22
OG0000926	6	9	3	1	3	22
OG0000927	6	10	1	2	3	22
OG0000928	2	0	2	1	17	22
OG0000929	3	10	2	4	3	22
OG0000930	6	6	3	5	2	22
OG0000931	6	9	3	2	2	22
OG0000932	3	10	4	1	4	22
OG0000933	8	4	4	2	4	22
OG0000934	4	10	3	3	2	22
OG0000935	3	11	1	2	5	22
OG0000936	10	2	8	1	1	22
OG0000937	6	6	5	2	3	22
OG0000938	5	8	5	2	2	22
OG0000939	5	4	12	0	1	22
OG0000940	3	8	2	3	6	22
OG0000941	4	5	4	5	4	22
OG0000942	10	1	2	7	2	22
OG0000943	1	1	18	0	2	22
OG0000944	6	5	5	3	3	22
OG0000945	2	11	3	2	4	22
OG0000946	4	10	3	2	3	22
OG0000947	3	9	4	2	4	22
OG0000948	1	3	1	7	10	22
OG0000949	22	0	0	0	0	22
OG0000950	4	7	4	2	5	22
OG0000951	6	5	10	0	1	22
OG0000952	2	0	0	20	0	22
OG0000953	2	0	0	20	0	22
OG0000954	0	22	0	0	0	22
OG0000955	0	22	0	0	0	22
OG0000956	0	22	0	0	0	22
OG0000957	0	22	0	0	0	22
OG0000958	0	22	0	0	0	22
OG0000959	0	12	4	2	4	22
OG0000960	0	22	0	0	0	22
OG0000961	0	22	0	0	0	22
OG0000962	0	22	0	0	0	22
OG0000963	0	22	0	0	0	22
OG0000964	0	22	0	0	0	22
OG0000965	0	22	0	0	0	22
OG0000966	0	16	3	1	2	22
OG0000967	0	9	4	6	3	22
OG0000968	0	22	0	0	0	22
OG0000969	0	22	0	0	0	22
OG0000970	0	0	20	0	2	22
OG0000971	0	0	9	0	13	22
OG0000972	0	0	20	1	1	22
OG0000973	0	0	7	0	15	22
OG0000974	0	0	1	0	21	22
OG0000975	0	0	20	0	2	22
OG0000976	0	0	1	21	0	22
OG0000977	0	0	0	0	22	22
OG0000978	4	13	1	2	1	21
OG0000979	10	7	1	1	2	21
OG0000980	21	0	0	0	0	21
OG0000981	21	0	0	0	0	21
OG0000982	12	4	2	1	2	21
OG0000983	21	0	0	0	0	21
OG0000984	8	7	1	3	2	21
OG0000985	6	4	4	3	4	21
OG0000986	21	0	0	0	0	21
OG0000987	6	8	3	2	2	21
OG0000988	6	6	4	2	3	21
OG0000989	6	9	2	2	2	21
OG0000990	11	4	2	1	3	21
OG0000991	8	4	3	2	4	21
OG0000992	13	4	2	1	1	21
OG0000993	7	3	4	2	5	21
OG0000994	21	0	0	0	0	21
OG0000995	7	3	4	3	4	21
OG0000996	6	9	2	2	2	21
OG0000997	10	4	2	2	3	21
OG0000998	4	6	4	3	4	21
OG0000999	6	8	2	2	3	21
OG0001000	3	10	1	6	1	21
OG0001001	8	4	4	2	3	21
OG0001002	4	6	5	2	4	21
OG0001003	6	5	4	4	2	21
OG0001004	6	4	4	3	4	21
OG0001005	4	4	10	0	3	21
OG0001006	6	5	8	0	2	21
OG0001007	2	6	4	3	6	21
OG0001008	6	7	2	3	3	21
OG0001009	2	3	2	1	13	21
OG0001010	20	0	0	1	0	21
OG0001011	5	4	3	4	5	21
OG0001012	7	3	4	5	2	21
OG0001013	4	11	2	2	2	21
OG0001014	4	0	7	3	7	21
OG0001015	4	9	3	2	3	21
OG0001016	4	10	2	2	3	21
OG0001017	6	6	2	5	2	21
OG0001018	4	6	5	2	4	21
OG0001019	7	8	2	2	2	21
OG0001020	10	6	2	0	3	21
OG0001021	7	5	4	2	3	21
OG0001022	4	9	2	2	4	21
OG0001023	4	0	14	0	3	21
OG0001024	4	8	2	3	4	21
OG0001025	12	4	2	2	1	21
OG0001026	21	0	0	0	0	21
OG0001027	4	11	2	1	3	21
OG0001028	6	11	1	2	1	21
OG0001029	8	6	2	2	3	21
OG0001030	7	10	1	2	1	21
OG0001031	1	9	3	3	5	21
OG0001032	3	3	0	2	13	21
OG0001033	6	10	2	1	2	21
OG0001034	1	10	4	2	4	21
OG0001035	21	0	0	0	0	21
OG0001036	4	8	4	2	3	21
OG0001037	4	7	3	3	4	21
OG0001038	2	9	5	3	2	21
OG0001039	8	6	3	2	2	21
OG0001040	8	4	2	3	4	21
OG0001041	21	0	0	0	0	21
OG0001042	6	3	3	4	5	21
OG0001043	4	11	2	2	2	21
OG0001044	5	7	3	2	4	21
OG0001045	7	5	5	1	3	21
OG0001046	8	1	4	4	4	21
OG0001047	7	8	2	3	1	21
OG0001048	6	6	2	4	3	21
OG0001049	2	3	8	3	5	21
OG0001050	4	0	6	2	9	21
OG0001051	4	10	2	3	2	21
OG0001052	6	6	3	3	3	21
OG0001053	4	9	2	4	2	21
OG0001054	8	4	3	3	3	21
OG0001055	2	12	2	2	3	21
OG0001056	5	8	2	2	4	21
OG0001057	6	3	4	5	3	21
OG0001058	2	1	17	0	1	21
OG0001059	6	8	3	2	2	21
OG0001060	1	2	9	0	9	21
OG0001061	2	7	3	2	7	21
OG0001062	6	4	5	3	3	21
OG0001063	6	7	3	3	2	21
OG0001064	4	11	3	1	2	21
OG0001065	2	0	1	14	4	21
OG0001066	4	5	3	3	6	21
OG0001067	3	8	5	2	3	21
OG0001068	14	0	1	5	1	21
OG0001069	4	8	3	2	4	21
OG0001070	3	7	3	4	4	21
OG0001071	2	16	1	1	1	21
OG0001072	6	4	3	7	1	21
OG0001073	7	8	2	2	2	21
OG0001074	4	7	4	3	3	21
OG0001075	2	12	2	4	1	21
OG0001076	2	12	2	2	3	21
OG0001077	5	6	3	3	4	21
OG0001078	4	8	2	3	4	21
OG0001079	3	4	9	0	5	21
OG0001080	1	0	20	0	0	21
OG0001081	2	1	7	5	6	21
OG0001082	0	21	0	0	0	21
OG0001083	0	16	3	0	2	21
OG0001084	0	21	0	0	0	21
OG0001085	0	21	0	0	0	21
OG0001086	0	21	0	0	0	21
OG0001087	0	21	0	0	0	21
OG0001088	0	21	0	0	0	21
OG0001089	0	21	0	0	0	21
OG0001090	0	21	0	0	0	21
OG0001091	0	5	10	5	1	21
OG0001092	0	1	1	1	18	21
OG0001093	0	21	0	0	0	21
OG0001094	0	21	0	0	0	21
OG0001095	0	21	0	0	0	21
OG0001096	0	21	0	0	0	21
OG0001097	0	1	19	1	0	21
OG0001098	0	0	21	0	0	21
OG0001099	0	0	19	0	2	21
OG0001100	0	0	2	0	19	21
OG0001101	0	0	17	0	4	21
OG0001102	0	0	19	0	2	21
OG0001103	0	0	14	1	6	21
OG0001104	0	0	0	21	0	21
OG0001105	0	0	0	0	21	21
OG0001106	9	8	1	1	1	20
OG0001107	12	0	4	4	0	20
OG0001108	7	2	4	3	4	20
OG0001109	5	6	2	6	1	20
OG0001110	11	5	1	1	2	20
OG0001111	6	6	4	2	2	20
OG0001112	4	10	3	1	2	20
OG0001113	15	2	1	1	1	20
OG0001114	20	0	0	0	0	20
OG0001115	7	1	4	4	4	20
OG0001116	2	11	4	1	2	20
OG0001117	20	0	0	0	0	20
OG0001118	20	0	0	0	0	20
OG0001119	4	13	1	1	1	20
OG0001120	20	0	0	0	0	20
OG0001121	4	13	1	1	1	20
OG0001122	20	0	0	0	0	20
OG0001123	6	5	5	2	2	20
OG0001124	8	3	2	3	4	20
OG0001125	4	4	2	2	8	20
OG0001126	20	0	0	0	0	20
OG0001127	6	4	4	2	4	20
OG0001128	6	2	4	2	6	20
OG0001129	10	1	8	0	1	20
OG0001130	4	7	3	2	4	20
OG0001131	8	4	4	2	2	20
OG0001132	4	2	6	5	3	20
OG0001133	6	2	5	2	5	20
OG0001134	4	5	3	4	4	20
OG0001135	4	4	4	6	2	20
OG0001136	5	7	3	3	2	20
OG0001137	4	10	2	2	2	20
OG0001138	6	6	2	3	3	20
OG0001139	10	1	3	0	6	20
OG0001140	6	5	4	2	3	20
OG0001141	6	6	2	3	3	20
OG0001142	6	6	2	4	2	20
OG0001143	3	6	3	3	5	20
OG0001144	6	5	2	4	3	20
OG0001145	5	7	3	2	3	20
OG0001146	5	7	3	3	2	20
OG0001147	4	8	3	2	3	20
OG0001148	8	5	3	2	2	20
OG0001149	4	4	4	2	6	20
OG0001150	3	0	13	0	4	20
OG0001151	4	2	6	3	5	20
OG0001152	6	6	2	3	3	20
OG0001153	3	9	3	2	3	20
OG0001154	6	8	2	2	2	20
OG0001155	18	0	2	0	0	20
OG0001156	19	0	0	1	0	20
OG0001157	1	2	7	7	3	20
OG0001158	3	5	6	4	2	20
OG0001159	7	7	2	2	2	20
OG0001160	5	6	3	3	3	20
OG0001161	5	4	4	3	4	20
OG0001162	20	0	0	0	0	20
OG0001163	8	6	2	2	2	20
OG0001164	6	5	3	3	3	20
OG0001165	6	3	4	3	4	20
OG0001166	3	7	3	2	5	20
OG0001167	6	4	3	3	4	20
OG0001168	20	0	0	0	0	20
OG0001169	6	4	9	0	1	20
OG0001170	4	6	5	1	4	20
OG0001171	6	6	2	3	3	20
OG0001172	5	9	2	3	1	20
OG0001173	9	1	3	6	1	20
OG0001174	5	8	2	2	3	20
OG0001175	3	6	5	2	4	20
OG0001176	5	6	4	2	3	20
OG0001177	3	5	7	1	4	20
OG0001178	5	1	5	4	5	20
OG0001179	5	4	9	1	1	20
OG0001180	2	10	4	1	3	20
OG0001181	5	8	3	1	3	20
OG0001182	5	6	4	3	2	20
OG0001183	6	7	2	2	3	20
OG0001184	9	1	4	2	4	20
OG0001185	5	0	12	0	3	20
OG0001186	4	8	3	2	3	20
OG0001187	2	7	4	3	4	20
OG0001188	8	4	2	3	3	20
OG0001189	3	7	3	2	5	20
OG0001190	4	7	3	2	4	20
OG0001191	2	10	2	3	3	20
OG0001192	4	9	1	2	4	20
OG0001193	4	0	9	6	1	20
OG0001194	2	8	0	7	3	20
OG0001195	3	9	2	4	2	20
OG0001196	4	2	3	7	4	20
OG0001197	4	5	4	3	4	20
OG0001198	5	6	2	3	4	20
OG0001199	6	6	3	2	3	20
OG0001200	7	5	2	2	4	20
OG0001201	13	4	1	1	1	20
OG0001202	6	9	2	2	1	20
OG0001203	4	11	2	1	2	20
OG0001204	2	10	3	1	4	20
OG0001205	6	6	2	3	3	20
OG0001206	2	4	2	1	11	20
OG0001207	2	11	3	1	3	20
OG0001208	4	12	1	2	1	20
OG0001209	2	15	1	1	1	20
OG0001210	2	8	5	2	3	20
OG0001211	4	4	3	5	4	20
OG0001212	1	9	5	3	2	20
OG0001213	6	7	3	2	2	20
OG0001214	2	8	4	1	5	20
OG0001215	2	6	2	2	8	20
OG0001216	3	11	4	1	1	20
OG0001217	6	8	2	2	2	20
OG0001218	2	12	1	1	4	20
OG0001219	4	8	3	2	3	20
OG0001220	1	12	2	2	3	20
OG0001221	3	3	11	1	2	20
OG0001222	3	2	10	0	5	20
OG0001223	4	1	8	2	5	20
OG0001224	2	0	1	0	17	20
OG0001225	2	10	3	1	4	20
OG0001226	2	6	5	4	3	20
OG0001227	2	5	10	0	3	20
OG0001228	1	6	6	2	5	20
OG0001229	1	15	1	2	1	20
OG0001230	1	3	3	1	12	20
OG0001231	0	20	0	0	0	20
OG0001232	0	5	6	6	3	20
OG0001233	0	20	0	0	0	20
OG0001234	0	20	0	0	0	20
OG0001235	0	20	0	0	0	20
OG0001236	0	20	0	0	0	20
OG0001237	0	20	0	0	0	20
OG0001238	0	20	0	0	0	20
OG0001239	0	20	0	0	0	20
OG0001240	0	20	0	0	0	20
OG0001241	0	20	0	0	0	20
OG0001242	0	20	0	0	0	20
OG0001243	0	20	0	0	0	20
OG0001244	0	20	0	0	0	20
OG0001245	0	20	0	0	0	20
OG0001246	0	7	8	2	3	20
OG0001247	0	2	16	2	0	20
OG0001248	0	1	19	0	0	20
OG0001249	0	0	20	0	0	20
OG0001250	0	0	13	2	5	20
OG0001251	0	0	17	0	3	20
OG0001252	0	0	19	0	1	20
OG0001253	0	0	1	0	19	20
OG0001254	0	0	7	6	7	20
OG0001255	0	0	0	20	0	20
OG0001256	0	0	0	20	0	20
OG0001257	0	0	0	20	0	20
OG0001258	0	0	0	20	0	20
OG0001259	0	0	0	0	20	20
OG0001260	0	0	0	0	20	20
OG0001261	0	0	0	0	20	20
OG0001262	0	0	0	0	20	20
OG0001263	14	2	1	1	1	19
OG0001264	4	7	4	1	3	19
OG0001265	4	9	2	2	2	19
OG0001266	9	7	1	1	1	19
OG0001267	13	3	1	1	1	19
OG0001268	3	11	2	1	2	19
OG0001269	4	4	4	2	5	19
OG0001270	6	7	2	2	2	19
OG0001271	8	3	4	2	2	19
OG0001272	5	12	0	2	0	19
OG0001273	6	5	3	3	2	19
OG0001274	7	5	2	3	2	19
OG0001275	8	7	1	1	2	19
OG0001276	6	5	4	1	3	19
OG0001277	9	0	4	2	4	19
OG0001278	2	0	6	9	2	19
OG0001279	5	0	2	3	9	19
OG0001280	5	5	3	3	3	19
OG0001281	3	6	2	5	3	19
OG0001282	2	8	3	3	3	19
OG0001283	3	8	3	2	3	19
OG0001284	4	3	2	1	9	19
OG0001285	19	0	0	0	0	19
OG0001286	8	4	1	2	4	19
OG0001287	4	5	3	2	5	19
OG0001288	6	4	4	2	3	19
OG0001289	8	3	3	2	3	19
OG0001290	8	3	3	2	3	19
OG0001291	19	0	0	0	0	19
OG0001292	1	1	8	0	9	19
OG0001293	18	0	0	0	1	19
OG0001294	7	2	3	2	5	19
OG0001295	12	2	1	1	3	19
OG0001296	9	3	5	1	1	19
OG0001297	6	7	2	2	2	19
OG0001298	6	2	5	3	3	19
OG0001299	2	14	1	2	0	19
OG0001300	5	4	4	2	4	19
OG0001301	11	5	1	1	1	19
OG0001302	4	9	2	2	2	19
OG0001303	8	0	4	2	5	19
OG0001304	7	6	2	2	2	19
OG0001305	2	8	4	2	3	19
OG0001306	4	4	4	2	5	19
OG0001307	19	0	0	0	0	19
OG0001308	6	2	5	2	4	19
OG0001309	4	3	4	3	5	19
OG0001310	4	5	3	2	5	19
OG0001311	19	0	0	0	0	19
OG0001312	6	1	5	2	5	19
OG0001313	8	4	2	3	2	19
OG0001314	4	7	4	2	2	19
OG0001315	2	8	2	5	2	19
OG0001316	6	4	4	2	3	19
OG0001317	4	6	3	3	3	19
OG0001318	4	10	2	1	2	19
OG0001319	7	5	2	2	3	19
OG0001320	19	0	0	0	0	19
OG0001321	7	2	1	9	0	19
OG0001322	2	9	3	1	4	19
OG0001323	1	0	9	3	6	19
OG0001324	4	10	2	2	1	19
OG0001325	4	3	5	5	2	19
OG0001326	9	8	0	1	1	19
OG0001327	4	9	2	1	3	19
OG0001328	19	0	0	0	0	19
OG0001329	10	2	3	2	2	19
OG0001330	4	5	3	2	5	19
OG0001331	4	6	3	2	4	19
OG0001332	6	4	1	2	6	19
OG0001333	7	5	2	3	2	19
OG0001334	5	3	5	2	4	19
OG0001335	4	9	2	2	2	19
OG0001336	6	6	3	1	3	19
OG0001337	5	5	3	3	3	19
OG0001338	6	3	5	2	3	19
OG0001339	6	4	4	2	3	19
OG0001340	13	3	1	1	1	19
OG0001341	6	7	2	2	2	19
OG0001342	4	9	2	2	2	19
OG0001343	4	11	1	1	2	19
OG0001344	6	4	2	3	4	19
OG0001345	6	4	4	2	3	19
OG0001346	4	9	3	0	3	19
OG0001347	7	4	2	2	4	19
OG0001348	12	4	1	1	1	19
OG0001349	4	9	1	1	4	19
OG0001350	5	2	3	2	7	19
OG0001351	7	5	2	2	3	19
OG0001352	4	10	3	1	1	19
OG0001353	7	6	2	2	2	19
OG0001354	2	1	4	10	2	19
OG0001355	6	6	2	3	2	19
OG0001356	6	3	4	2	4	19
OG0001357	5	2	5	3	4	19
OG0001358	2	12	2	1	2	19
OG0001359	4	4	3	5	3	19
OG0001360	11	4	1	1	2	19
OG0001361	4	9	2	2	2	19
OG0001362	6	3	4	2	4	19
OG0001363	9	0	1	7	2	19
OG0001364	2	0	5	3	9	19
OG0001365	3	0	1	0	15	19
OG0001366	7	8	1	2	1	19
OG0001367	3	11	2	1	2	19
OG0001368	2	6	4	2	5	19
OG0001369	2	6	4	2	5	19
OG0001370	6	7	2	2	2	19
OG0001371	4	6	3	3	3	19
OG0001372	4	8	3	1	3	19
OG0001373	4	3	3	2	7	19
OG0001374	6	5	3	2	3	19
OG0001375	6	0	3	8	2	19
OG0001376	2	9	3	2	3	19
OG0001377	2	12	2	1	2	19
OG0001378	6	7	2	2	2	19
OG0001379	1	9	3	3	3	19
OG0001380	5	2	5	2	5	19
OG0001381	4	8	2	3	2	19
OG0001382	6	4	3	3	3	19
OG0001383	5	7	2	3	2	19
OG0001384	4	9	2	2	2	19
OG0001385	6	7	1	2	3	19
OG0001386	2	10	2	2	3	19
OG0001387	4	6	4	2	3	19
OG0001388	4	6	2	2	5	19
OG0001389	1	0	0	18	0	19
OG0001390	5	4	3	3	4	19
OG0001391	7	1	3	4	4	19
OG0001392	6	1	4	3	5	19
OG0001393	4	11	1	2	1	19
OG0001394	2	14	1	1	1	19
OG0001395	6	7	2	2	2	19
OG0001396	5	4	3	3	4	19
OG0001397	2	4	3	8	2	19
OG0001398	6	4	2	2	5	19
OG0001399	2	6	5	2	4	19
OG0001400	3	5	6	2	3	19
OG0001401	2	9	1	5	2	19
OG0001402	4	3	1	10	1	19
OG0001403	5	1	10	0	3	19
OG0001404	19	0	0	0	0	19
OG0001405	2	7	4	3	3	19
OG0001406	4	6	1	2	6	19
OG0001407	6	5	3	4	1	19
OG0001408	1	7	3	1	7	19
OG0001409	2	9	3	2	3	19
OG0001410	2	2	7	6	2	19
OG0001411	1	2	14	0	2	19
OG0001412	1	18	0	0	0	19
OG0001413	1	18	0	0	0	19
OG0001414	0	19	0	0	0	19
OG0001415	0	19	0	0	0	19
OG0001416	0	19	0	0	0	19
OG0001417	0	19	0	0	0	19
OG0001418	0	2	16	0	1	19
OG0001419	0	19	0	0	0	19
OG0001420	0	19	0	0	0	19
OG0001421	0	19	0	0	0	19
OG0001422	0	19	0	0	0	19
OG0001423	0	19	0	0	0	19
OG0001424	0	19	0	0	0	19
OG0001425	0	19	0	0	0	19
OG0001426	0	19	0	0	0	19
OG0001427	0	19	0	0	0	19
OG0001428	0	19	0	0	0	19
OG0001429	0	19	0	0	0	19
OG0001430	0	19	0	0	0	19
OG0001431	0	19	0	0	0	19
OG0001432	0	19	0	0	0	19
OG0001433	0	19	0	0	0	19
OG0001434	0	19	0	0	0	19
OG0001435	0	19	0	0	0	19
OG0001436	0	1	9	0	9	19
OG0001437	0	2	0	17	0	19
OG0001438	0	1	18	0	0	19
OG0001439	0	0	18	0	1	19
OG0001440	0	0	14	0	5	19
OG0001441	0	0	6	9	4	19
OG0001442	0	0	16	0	3	19
OG0001443	0	0	15	0	4	19
OG0001444	0	0	19	0	0	19
OG0001445	0	0	1	0	18	19
OG0001446	0	0	15	0	4	19
OG0001447	0	0	0	17	2	19
OG0001448	0	0	0	19	0	19
OG0001449	0	0	0	19	0	19
OG0001450	0	0	0	19	0	19
OG0001451	0	0	0	0	19	19
OG0001452	8	6	1	2	1	18
OG0001453	5	2	6	4	1	18
OG0001454	18	0	0	0	0	18
OG0001455	2	4	8	2	2	18
OG0001456	18	0	0	0	0	18
OG0001457	6	1	4	3	4	18
OG0001458	4	2	2	5	5	18
OG0001459	2	10	1	1	4	18
OG0001460	6	9	1	1	1	18
OG0001461	11	2	2	1	2	18
OG0001462	18	0	0	0	0	18
OG0001463	5	6	2	2	3	18
OG0001464	2	5	4	4	3	18
OG0001465	8	4	1	3	2	18
OG0001466	6	6	2	2	2	18
OG0001467	7	6	2	2	1	18
OG0001468	18	0	0	0	0	18
OG0001469	7	2	3	3	3	18
OG0001470	6	5	1	4	2	18
OG0001471	6	1	3	2	6	18
OG0001472	6	6	3	1	2	18
OG0001473	5	6	3	1	3	18
OG0001474	4	9	2	1	2	18
OG0001475	8	7	2	0	1	18
OG0001476	8	3	3	3	1	18
OG0001477	5	6	1	2	4	18
OG0001478	6	3	2	3	4	18
OG0001479	2	6	4	3	3	18
OG0001480	13	2	1	1	1	18
OG0001481	16	2	0	0	0	18
OG0001482	1	17	0	0	0	18
OG0001483	4	8	2	2	2	18
OG0001484	18	0	0	0	0	18
OG0001485	18	0	0	0	0	18
OG0001486	8	0	5	1	4	18
OG0001487	4	7	3	2	2	18
OG0001488	9	6	1	1	1	18
OG0001489	8	4	2	2	2	18
OG0001490	7	5	2	2	2	18
OG0001491	8	3	3	2	2	18
OG0001492	6	5	2	2	3	18
OG0001493	4	6	3	2	3	18
OG0001494	2	7	4	2	3	18
OG0001495	4	6	3	2	3	18
OG0001496	4	4	3	5	2	18
OG0001497	6	6	1	4	1	18
OG0001498	2	7	3	2	4	18
OG0001499	8	2	4	2	2	18
OG0001500	3	4	5	2	4	18
OG0001501	6	7	2	2	1	18
OG0001502	18	0	0	0	0	18
OG0001503	4	6	2	3	3	18
OG0001504	6	0	3	5	4	18
OG0001505	7	5	1	4	1	18
OG0001506	3	8	2	3	2	18
OG0001507	4	7	1	3	3	18
OG0001508	2	5	6	2	3	18
OG0001509	6	6	2	2	2	18
OG0001510	11	4	1	1	1	18
OG0001511	2	7	4	2	3	18
OG0001512	2	6	3	3	4	18
OG0001513	5	6	2	2	3	18
OG0001514	3	9	4	1	1	18
OG0001515	4	6	3	2	3	18
OG0001516	4	7	3	2	2	18
OG0001517	2	9	2	2	3	18
OG0001518	4	9	1	2	2	18
OG0001519	18	0	0	0	0	18
OG0001520	2	6	4	3	3	18
OG0001521	6	5	3	2	2	18
OG0001522	17	0	0	0	1	18
OG0001523	3	12	1	1	1	18
OG0001524	7	4	4	2	1	18
OG0001525	5	2	4	3	4	18
OG0001526	4	3	3	4	4	18
OG0001527	2	2	7	1	6	18
OG0001528	4	8	2	2	2	18
OG0001529	4	10	2	1	1	18
OG0001530	3	7	4	1	3	18
OG0001531	2	2	12	1	1	18
OG0001532	4	6	3	2	3	18
OG0001533	2	7	2	3	4	18
OG0001534	3	10	1	2	2	18
OG0001535	6	5	2	3	2	18
OG0001536	18	0	0	0	0	18
OG0001537	5	4	3	3	3	18
OG0001538	2	16	0	0	0	18
OG0001539	4	6	4	1	3	18
OG0001540	4	6	3	2	3	18
OG0001541	3	8	3	2	2	18
OG0001542	8	6	1	2	1	18
OG0001543	4	4	4	2	4	18
OG0001544	3	6	4	2	3	18
